Id,SalePrice
2735,176518.91072503952
2736,184633.41166850278
2737,120363.92753801223
2738,132185.59655841702
2739,199907.44482600683
2740,130887.97328277887
2741,175699.16435875258
2742,184722.19174787076
2743,196241.3111732572
2744,182877.8088805534
2745,161265.5206343723
2746,136880.82637394854
2747,160440.0683067702
2748,145766.75328170322
2749,167263.24101646946
2750,164399.19016352843
2751,138295.89241879003
2752,291131.5594434922
2753,231010.09169922827
2754,456322.34837676794
2755,131532.3173674805
2756,121242.64764883489
2757,106042.84315880979
2758,106737.2088883487
2759,154185.93985537806
2760,163718.7145536275
2761,60710.48588203727
2762,140522.7186637133
2763,223496.2772398053
2764,181665.70230046785
2765,390038.4374990764
2766,122889.40983236485
2767,130826.50967532776
2768,106233.242051048
2769,139841.42520157841
2770,161500.6577257605
2771,44278.685859817604
2772,134254.81115697452
2773,136604.35202646442
2774,118527.74780284558
2775,212217.62334136612
2776,46647.815901475864
2777,153367.12121178542
2778,143571.92404182287
2779,134229.9457902845
2780,117247.83307733694
2781,147498.6719697639
2782,117361.42210528499
2783,150045.5496146919
2784,154418.21200803775
2785,147687.7571057166
2786,135749.24390030635
2787,119829.0008070666
2788,146800.7837555763
2789,184066.04559516016
2790,108886.22893306147
2791,127384.15151598421
2792,105789.70625008961
2793,233152.04957615153
2794,151235.70537048174
2795,153038.77558424685
2796,136009.80384877822
2797,207779.95618730047
2798,146692.9143511442
2799,172644.57340999335
2800,106399.49145242489
2801,146081.00577724027
2802,185259.2330801159
2803,138308.28423652856
2804,205394.987313326
2805,182301.24737028297
2806,135599.78947505917
2807,170708.4579977652
2808,61576.02675895749
2809,42226.99627670849
2810,157087.33347863422
2811,218661.8349710888
2812,194189.54383586266
2813,148923.7556969096
2814,148147.45466866496
2815,157123.8124961615
2816,203467.39502462948
2817,174513.19539628088
2818,153551.34969966373
2819,190605.54211632672
2820,171855.66821221964
2821,181659.14722115776
2822,261997.27541037172
2823,324815.64641645254
2824,66889.83397620525
2825,221021.45849853405
2826,51396.098514297984
2827,137831.6327761641
2828,256274.83425623487
2829,410796.6740861698
2830,203906.85235901753
2831,187041.2552042975
2832,266269.50126826414
2833,235523.3547972375
2834,233675.6827108599
2835,242407.97778752912
2836,195575.18048860173
2837,190829.65643776377
2838,149246.6782531295
2839,206222.21441483893
2840,184468.72138298085
2841,193889.4397793446
2842,269083.0715192684
2843,156021.16860890918
2844,58382.31334433573
2845,127032.68141807687
2846,188059.07392106182
2847,276473.0327555259
2848,211689.90757585087
2849,226762.62710389742
2850,341905.25292889524
2851,274840.7777414564
2852,94911.31368450137
2853,306322.84025258786
2854,176605.42853707337
2855,216300.6240606899
2856,220710.61476784194
2857,196470.95725180962
2858,212001.5503235564
2859,164793.39751541847
2860,1745522.4806758375
2861,152133.75882203606
2862,259602.14830682377
2863,133034.05908183716
2864,298079.15223558247
2865,192996.6334619202
2866,194555.95146308112
2867,128101.60053594392
2868,142132.8050541428
2869,176320.8264908102
2870,59662.36673165803
2871,132840.94900784627
2872,105316.12451086647
2873,119273.66674657867
2874,165299.0820187098
2875,158994.22542947988
2876,234562.91811780247
2877,145400.54479865494
2878,198351.7317897138
2879,178167.31027802324
2880,131815.8443507076
2881,194439.62270873628
2882,181201.48687989052
2883,180886.61720440997
2884,244426.69300179443
2885,224190.33577644647
2886,335263.384871614
2887,160126.68993781332
2888,44627.31328996253
2889,101600.08385744401
2890,127942.42090668477
2891,134567.14157790563
2892,123018.53074033587
2893,100111.89746787053
2894,113413.53433716221
2895,310733.5358437127
2896,77250.12525514963
2897,62999.87264640036
2898,165973.74360815316
2899,187540.9819512171
2900,171015.96179033347
2901,248028.979460961
2902,185214.72886315096
2903,358980.57293958945
2904,357428.6729985708
2905,149174.60825722874
2906,384730.32320797764
2907,174644.80698769167
2908,144793.21545251054
2909,143144.9929224891
2910,109214.95621760987
2911,127618.9389752661
2912,245491.64045356258
2913,127848.22994332365
2914,103688.62242426664
2915,103597.56170342948
2916,139313.21305127625
2917,223483.84526947862
2918,45017.052276757466
2919,306724.90632105473
